uni_code,uni_name,aliases,uni_prov,city,level,kind,nature,source,fetched_at
4258.0,武汉商贸职业学院,,hubei,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4259.0,武汉科技职业学院,,hubei,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4262.0,随州职业技术学院,,hubei,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4264.0,咸宁职业技术学院,,hubei,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4265.0,长江工程职业技术学院,,hubei,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4267.0,湖北生态工程职业技术学院,,hubei,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4268.0,湖北生物科技职业学院,,hubei,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4274.0,湖北开放职业学院,,hubei,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4276.0,湖北三峡职业技术学院,,hubei,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4278.0,湖北恩施学院,,hubei,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4280.0,武汉铁路职业技术学院,,hubei,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4285.0,武汉城市职业学院,,hubei,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4286.0,三峡大学科技学院,,hubei,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4289.0,湖北国土资源职业学院,,hubei,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4296.0,湖北城市建设职业技术学院,,hubei,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4299.0,荆州理工职业学院,,hubei,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4329.0,长沙航空职业技术学院,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4330.0,长沙民政职业技术学院,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4331.0,湖南工业职业技术学院,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4335.0,湖南铁道职业技术学院,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4336.0,永州职业技术学院,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4337.0,湘潭医卫职业技术学院,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4338.0,湖南商务职业技术学院,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4339.0,郴州职业技术学院,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4341.0,张家界航空工业职业技术学院,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4342.0,湖南工程职业技术学院,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4343.0,长沙环境保护职业技术学院,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4344.0,湖南机电职业技术学院,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4348.0,怀化职业技术学院,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4351.0,湖南民族职业学院,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4355.0,常德职业技术学院,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4356.0,湖南应用技术学院,,hunan,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4360.0,湖南石油化工职业技术学院,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4363.0,湖南科技职业学院,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4364.0,岳阳职业技术学院,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4372.0,湖南大众传媒职业技术学院,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4373.0,湖南交通职业技术学院,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4377.0,湖南环境生物职业技术学院,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4378.0,湖南城建职业技术学院,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4380.0,湘西民族职业技术学院,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4389.0,湖南司法警官职业学院,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4393.0,湖南外国语职业学院,,hunan,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8897.0,湖南汽车工程职业大学,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4397.0,湖南安全技术职业学院,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4419.0,广东南华工商职业学院,,guangdong,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4428.0,广东亚视演艺职业学院,,guangdong,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4430.0,珠海艺术职业学院,,guangdong,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4437.0,广东工贸职业技术学院,,guangdong,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4453.0,茂名职业技术学院,,guangdong,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4481.0,广东文理职业学院,,guangdong,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4483.0,广东科学技术职业学院,,guangdong,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4498.0,广州卫生职业技术学院,,guangdong,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4499.0,湛江幼儿师范专科学校,,guangdong,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4513.0,桂林旅游学院,,guangxi,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4517.0,南宁职业技术大学,,guangxi,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4523.0,广西工业职业技术学院,,guangxi,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4540.0,广西国际商务职业技术学院,,guangxi,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4551.0,柳州城市职业学院,,guangxi,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4553.0,广西电力职业技术学院,,guangxi,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4557.0,梧州职业学院,,guangxi,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4558.0,广西机电职业技术学院,,guangxi,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4560.0,广西卫生职业技术学院,,guangxi,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4564.0,广西幼儿师范高等专科学校,,guangxi,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4567.0,广西经济职业学院,,guangxi,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4571.0,广西理工职业技术学院,,guangxi,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4575.0,广西自然资源职业技术学院,,guangxi,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4576.0,钦州幼儿师范高等专科学校,,guangxi,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4579.0,梧州医学高等专科学校,,guangxi,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4580.0,桂林生命与健康职业技术学院,,guangxi,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4588.0,北海康养职业学院,,guangxi,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4605.0,海南职业技术学院,,hainan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4608.0,海南软件职业技术学院,,hainan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4616.0,三亚航空旅游职业学院,,hainan,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4620.0,海南科技职业大学,,hainan,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4626.0,三亚中瑞酒店管理职业学院,,hainan,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4627.0,海南健康管理职业技术学院,,hainan,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
4629.0,海南东方新丝路职业学院,,hainan,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5031.0,重庆航天职业技术学院,,chongqing,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5037.0,重庆信息技术职业学院,,chongqing,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5038.0,重庆海联职业技术学院,,chongqing,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5039.0,重庆传媒职业学院,,chongqing,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5040.0,重庆工商职业学院,,chongqing,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5041.0,重庆建筑科技职业学院,,chongqing,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5042.0,重庆三峡职业学院,,chongqing,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5043.0,重庆工贸职业技术学院,,chongqing,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5047.0,重庆水利电力职业技术学院,,chongqing,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5050.0,重庆机电职业技术大学,,chongqing,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5054.0,重庆城市职业学院,,chongqing,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5056.0,重庆应用技术职业学院,,chongqing,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5058.0,重庆电讯职业学院,,chongqing,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5060.0,重庆医药高等专科学校,,chongqing,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5062.0,重庆青年职业技术学院,,chongqing,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5064.0,重庆科创职业学院,,chongqing,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5065.0,重庆建筑工程职业学院,,chongqing,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5066.0,重庆能源职业学院,,chongqing,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5067.0,重庆商务职业学院,,chongqing,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5069.0,重庆交通职业学院,,chongqing,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5071.0,重庆旅游职业学院,,chongqing,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5072.0,重庆现代制造职业学院,,chongqing,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5073.0,重庆安防职业学院,,chongqing,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5077.0,重庆五一职业技术学院,,chongqing,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5078.0,重庆电信职业学院,,chongqing,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5079.0,重庆公共运输职业学院,,chongqing,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5080.0,重庆艺术工程职业学院,,chongqing,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5081.0,重庆轻工职业学院,,chongqing,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5082.0,重庆安全技术职业学院,,chongqing,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5083.0,重庆经贸职业学院,,chongqing,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5084.0,重庆文化艺术职业学院,,chongqing,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5085.0,重庆科技职业学院,,chongqing,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5086.0,重庆理工职业学院,,chongqing,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5088.0,重庆智能工程职业学院,,chongqing,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5089.0,重庆健康职业学院,,chongqing,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5091.0,重庆数字产业职业技术学院,,chongqing,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5099.0,重庆资源与环境保护职业学院,,chongqing,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5131.0,四川传媒学院,,sichuan,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5134.0,四川工商学院,,sichuan,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5135.0,成都外国语学院,,sichuan,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5140.0,成都纺织高等专科学校,,sichuan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5141.0,民办四川天一学院,,sichuan,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5143.0,四川交通职业技术学院,,sichuan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5144.0,达州职业技术学院,,sichuan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5145.0,四川机电职业技术学院,,sichuan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5148.0,绵阳职业技术学院,,sichuan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5149.0,四川工商职业技术学院,,sichuan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5152.0,四川国际标榜职业学院,,sichuan,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5153.0,成都农业科技职业学院,,sichuan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5154.0,宜宾职业技术学院,,sichuan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5156.0,四川托普信息技术职业学院,,sichuan,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5157.0,四川职业技术学院,,sichuan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
5159.0,泸州职业技术学院,,sichuan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
