院校名称,省份,科类,年份,批次,最低分,最低位次,招生计划
广东警官学院,湖南,历史类,2025,本科批,562,8121,
浙江农林大学,湖南,历史类,2025,本科批,561,8328,4
新疆大学,湖南,历史类,2025,本科批,561,8328,
贵州大学,湖南,历史类,2025,本科批（特殊类型）,561,8328,
苏州科技大学,湖南,历史类,2025,本科批,560,8121,
扬州大学,湖南,历史类,2025,本科批,560,8529,10
温州大学,湖南,历史类,2025,本科批,560,8529,
长沙理工大学,湖南,历史类,2025,本科批,560,8529,
南通大学,湖南,历史类,2025,本科批,559,8746,12
武汉科技大学,湖南,历史类,2025,本科批,559,8746,
湖南师范大学,湖南,历史类,2025,本科批,559,8746,393
江苏师范大学,湖南,历史类,2025,本科批,558,8957,
山东财经大学,湖南,历史类,2025,本科批,558,8957,
贵州财经大学,湖南,历史类,2025,本科批,558,8957,
延边大学,湖南,历史类,2025,本科批,557,9204,
上海师范大学,湖南,历史类,2025,本科批,557,9204,
上海立信会计金融学院,湖南,历史类,2025,本科批,557,9204,2
南京工业大学,湖南,历史类,2025,本科批,557,9204,8
河南财经政法大学,湖南,历史类,2025,本科批,557,9204,10
湘潭大学,湖南,历史类,2025,本科批,557,9204,801
青海大学,湖南,历史类,2025,本科批,557,9204,
天津师范大学,湖南,历史类,2025,本科批,556,9428,
广东技术师范大学,湖南,历史类,2025,本科批,556,9428,3
重庆交通大学,湖南,历史类,2025,本科批,556,9204,9
石河子大学,湖南,历史类,2025,本科批,555,9656,16
中国石油大学(北京)克拉玛依校区,湖南,历史类,2025,本科批,555,9656,
首都经济贸易大学,湖南,历史类,2025,本科批,554,9878,
成都中医药大学,湖南,历史类,2025,本科批,554,9878,
常州大学,湖南,历史类,2025,本科批,553,10092,10
浙江中医药大学,湖南,历史类,2025,本科批,553,10092,5
贵州大学,湖南,历史类,2025,本科批,552,10343,
燕山大学,湖南,历史类,2025,本科批,551,10581,
安徽师范大学,湖南,历史类,2025,本科批,551,10581,
青岛大学,湖南,历史类,2025,本科批,551,10581,
云南警官学院,湖南,历史类,2025,本科提前批,550,10822,
西南医科大学,湖南,历史类,2025,本科批,548,11288,
北京联合大学,湖南,历史类,2025,本科批,547,11547,
北京物资学院,湖南,历史类,2025,本科批,547,11547,
济南大学,湖南,历史类,2025,本科批,547,11547,
重庆理工大学,湖南,历史类,2025,本科批,547,11547,6
江苏科技大学,湖南,历史类,2025,本科批,546,11288,5
湖北师范大学,湖南,历史类,2025,本科批,546,11789,
宁夏大学,湖南,历史类,2025,本科批,546,11789,
华侨大学,湖南,历史类,2025,本科批,545,12060,
西华大学,湖南,历史类,2025,本科批,545,12060,
重庆中医药学院,湖南,历史类,2025,本科批,544,12351,
西藏大学,湖南,历史类,2025,本科批,543,12598,15
重庆科技大学,湖南,历史类,2025,本科批,542,12351,7
宁波诺丁汉大学,湖南,历史类,2025,本科批,541,13136,19
上海海洋大学,湖南,历史类,2025,本科批,540,13406,
上海第二工业大学,湖南,历史类,2025,本科批,540,13406,
浙江传媒学院,湖南,历史类,2025,本科批,540,13406,
长春中医药大学,湖南,历史类,2025,本科批,539,13696,7
宁波大学,湖南,历史类,2025,本科批,539,13696,
西安邮电大学,湖南,历史类,2025,本科批,539,13696,
江西理工大学,湖南,历史类,2025,本科批,538,13983,8
天津工业大学,湖南,历史类,2025,本科批,537,14238,14
上海商学院,湖南,历史类,2025,本科批,537,14238,
石家庄铁道大学,湖南,历史类,2025,本科批,536,14516,
东莞理工学院,湖南,历史类,2025,本科批,536,14238,4
大连民族大学,湖南,历史类,2025,本科批,535,14799,
西南石油大学,湖南,历史类,2025,本科批,535,14799,
西南科技大学,湖南,历史类,2025,本科批,535,14799,
甘肃政法大学,湖南,历史类,2025,本科批,535,14799,
曲阜师范大学,湖南,历史类,2025,本科批,534,15070,
北京服装学院,湖南,历史类,2025,本科批,533,15371,2
中北大学,湖南,历史类,2025,本科批,533,15371,3
河南工业大学,湖南,历史类,2025,本科批,533,15371,8
中央美术学院,湖南,历史类,2025,本科批,532,15662,
哈尔滨医科大学,湖南,历史类,2025,本科批,532,15662,3
广州大学,湖南,历史类,2025,本科批,532,15662,
桂林电子科技大学,湖南,历史类,2025,本科批,532,15662,
遵义医科大学,湖南,历史类,2025,本科批,532,15662,3
黑龙江大学,湖南,历史类,2025,本科提前批,532,15662,
西北政法大学,湖南,历史类,2025,本科批,531,15969,
浙江科技大学,湖南,历史类,2025,本科批,530,16307,17
中南财经政法大学,湖南,历史类,2025,本科批,530,16307,
长江师范学院,湖南,历史类,2025,本科批,530,16307,
东华理工大学,湖南,历史类,2025,本科批,529,16614,
南京工程学院,湖南,历史类,2025,本科批,528,16935,
中南财经政法大学,湖南,历史类,2025,本科提前批,528,16935,
大连大学,湖南,历史类,2025,本科批,527,17263,20
江苏第二师范学院,湖南,历史类,2025,本科批,527,17263,6
南华大学,湖南,历史类,2025,本科批,527,17263,
昆明理工大学,湖南,历史类,2025,本科批,527,17263,
中华女子学院,湖南,历史类,2025,本科批,526,17578,28
浙江海洋大学,湖南,历史类,2025,本科批,526,17578,12
嘉兴南湖学院,湖南,历史类,2025,本科批,526,17578,
青岛科技大学,湖南,历史类,2025,本科批,526,17578,7
聊城大学,湖南,历史类,2025,本科批,526,17578,
郑州轻工业大学,湖南,历史类,2025,本科批,526,17578,
四川师范大学,湖南,历史类,2025,本科批,526,17578,
中国劳动关系学院,湖南,历史类,2025,本科批,525,17900,
大连外国语大学,湖南,历史类,2025,本科批,525,17900,35
湖北经济学院,湖南,历史类,2025,本科批,525,17900,
海南大学,湖南,历史类,2025,本科批,525,17900,
湖南工业大学,湖南,历史类,2025,本科批,524,18209,
佛山大学,湖南,历史类,2025,本科批,524,18209,5
云南民族大学,湖南,历史类,2025,本科批,524,18209,
兰州交通大学,湖南,历史类,2025,本科批,524,18209,
山东农业大学,湖南,历史类,2025,本科批,523,18530,
海南医科大学,湖南,历史类,2025,本科批,523,18530,2
南昌航空大学,湖南,历史类,2025,本科批,522,18863,18
四川外国语大学,湖南,历史类,2025,本科批,522,18863,
西南民族大学,湖南,历史类,2025,本科批,522,18863,114
四川警察学院,湖南,历史类,2025,本科批,522,18863,
贵州警察学院,湖南,历史类,2025,本科批,522,18863,5
河北经贸大学,湖南,历史类,2025,本科批,521,19226,25
江西农业大学,湖南,历史类,2025,本科批,521,19226,
浙江师范大学,湖南,历史类,2025,本科批,520,19582,25
江西中医药大学,湖南,历史类,2025,本科批,520,19582,
南昌医学院,湖南,历史类,2025,本科批,520,19582,
河南理工大学,湖南,历史类,2025,本科批,520,19582,14
湖北美术学院,湖南,历史类,2025,本科批,520,19582,
广西师范大学,湖南,历史类,2025,本科批,520,19582,
温州理工学院,湖南,历史类,2025,本科批,519,19925,
安徽中医药大学,湖南,历史类,2025,本科批,519,19925,7
安庆师范大学,湖南,历史类,2025,本科批,519,19925,5
山东师范大学,湖南,历史类,2025,本科批,519,19925,
山西中医药大学,湖南,历史类,2025,本科批,518,20253,14
哈尔滨商业大学,湖南,历史类,2025,本科批,518,20253,
苏州工学院,湖南,历史类,2025,本科批,518,20253,9
湖南农业大学,湖南,历史类,2025,本科批,518,20253,1092
湖南理工学院,湖南,历史类,2025,本科批,518,20253,69
甘肃中医药大学,湖南,历史类,2025,本科批,518,20253,5
哈尔滨师范大学,湖南,历史类,2025,本科批,517,20592,
嘉兴大学,湖南,历史类,2025,本科批,517,20592,
福建理工大学,湖南,历史类,2025,本科批,517,19582,5
重庆第二师范学院,湖南,历史类,2025,本科批,517,20592,
宁波工程学院,湖南,历史类,2025,本科批,516,20942,17
西南林业大学,湖南,历史类,2025,本科批,516,20942,18
山东政法学院,湖南,历史类,2025,本科批,515,21299,
重庆师范大学,湖南,历史类,2025,本科批,515,21299,28
长春理工大学,湖南,历史类,2025,本科批,514,21660,
山东理工大学,湖南,历史类,2025,本科批,514,21660,
广西医科大学,湖南,历史类,2025,本科批,514,21660,
黑龙江中医药大学,湖南,历史类,2025,本科批,513,22014,7
青岛理工大学,湖南,历史类,2025,本科批,513,22014,1
中南林业科技大学,湖南,历史类,2025,本科批,513,22014,879
成都师范学院,湖南,历史类,2025,本科批,513,22014,
云南中医药大学,湖南,历史类,2025,本科批,512,22347,2
延安大学,湖南,历史类,2025,本科批,512,22347,22
黑龙江大学,湖南,历史类,2025,本科批,511,22725,
金陵科技学院,湖南,历史类,2025,本科批,511,22725,8
合肥大学,湖南,历史类,2025,本科批,511,22725,
江西水利电力大学,湖南,历史类,2025,本科批,511,22725,
山西医科大学,湖南,历史类,2025,本科批,510,23090,8
桂林理工大学,湖南,历史类,2025,本科批,510,23090,
山西大同大学,湖南,历史类,2025,本科批,509,23467,15
福建江夏学院,湖南,历史类,2025,本科批,509,23467,
湖北汽车工业学院,湖南,历史类,2025,本科批,509,23467,
中国民用航空飞行学院,湖南,历史类,2025,本科批,509,23467,6
河北工程大学,湖南,历史类,2025,本科批,508,23835,
湖州学院,湖南,历史类,2025,本科批,508,23835,35
临沂大学,湖南,历史类,2025,本科批,508,23835,
大理大学,湖南,历史类,2025,本科批,508,23835,22
东北石油大学,湖南,历史类,2025,本科批,507,24224,30
山东交通学院,湖南,历史类,2025,本科批,507,24224,6
广西科技大学,湖南,历史类,2025,本科批,507,23835,10
徐州工程学院,湖南,历史类,2025,本科批,506,24616,
天津体育学院,湖南,历史类,2025,本科批,505,24616,
湖州师范学院,湖南,历史类,2025,本科批,505,24994,20
浙江外国语学院,湖南,历史类,2025,本科批,505,24994,32
遵义师范学院,湖南,历史类,2025,本科批,505,24994,5
沈阳理工大学,湖南,历史类,2025,本科批,504,25397,4
福建师范大学,湖南,历史类,2025,本科批,504,25397,10
山东第一医科大学,湖南,历史类,2025,本科批,504,25397,7
山东石油化工学院,湖南,历史类,2025,本科批,504,25397,5
桂林医科大学,湖南,历史类,2025,本科批,504,25397,
右江民族医学院,湖南,历史类,2025,本科批,504,25397,1
攀枝花学院,湖南,历史类,2025,本科批,504,25397,4
湖北理工学院,湖南,历史类,2025,本科批,503,24616,
韩山师范学院,湖南,历史类,2025,本科批,503,25780,
陕西理工大学,湖南,历史类,2025,本科批,503,25780,
天津职业技术师范大学,湖南,历史类,2025,本科批,502,26209,
吉林警察学院,湖南,历史类,2025,本科批,502,24994,
安阳师范学院,湖南,历史类,2025,本科批,502,26209,7
四川美术学院,湖南,历史类,2025,本科批,502,26209,5
川北医学院,湖南,历史类,2025,本科批,502,26209,
内蒙古财经大学,湖南,历史类,2025,本科批,501,26613,
山西农业大学,湖南,历史类,2025,本科批,500,27038,
吉林财经大学,湖南,历史类,2025,本科批,500,27038,
厦门理工学院,湖南,历史类,2025,本科批,500,27038,16
山东航空学院,湖南,历史类,2025,本科批,500,27038,
玉溪师范学院,湖南,历史类,2025,本科批,500,27038,6
北方民族大学,湖南,历史类,2025,本科批,500,27038,1
华北理工大学,湖南,历史类,2025,本科批,499,27472,11
长春工业大学,湖南,历史类,2025,本科批,499,27472,20
山东工商学院,湖南,历史类,2025,本科批,499,27472,
西北师范大学,湖南,历史类,2025,本科批,499,27472,
皖西学院,湖南,历史类,2025,本科批,498,27038,
衢州学院,湖南,历史类,2025,本科批,497,28337,17
福建商学院,湖南,历史类,2025,本科批,497,28337,32
河南工程学院,湖南,历史类,2025,本科批,497,27879,
湖南工程学院,湖南,历史类,2025,本科批,497,28337,
成都体育学院,湖南,历史类,2025,本科批,497,28337,
北华大学,湖南,历史类,2025,本科批,496,28752,18
南京特殊教育师范学院,湖南,历史类,2025,本科批,496,28752,18
长沙学院,湖南,历史类,2025,本科批,496,28752,59
嘉应学院,湖南,历史类,2025,本科批,496,28752,2
内蒙古科技大学,湖南,历史类,2025,本科批,495,27879,
新余学院,湖南,历史类,2025,本科批,495,29189,8
荆楚理工学院,湖南,历史类,2025,本科批,494,29189,9
湖南工商大学,湖南,历史类,2025,本科批,494,29645,371
湖南工学院,湖南,历史类,2025,本科批,494,29645,216
北部湾大学,湖南,历史类,2025,本科批,494,29645,
吉林农业大学,湖南,历史类,2025,本科批,493,30102,
齐齐哈尔大学,湖南,历史类,2025,本科批,493,30102,
汉江师范学院,湖南,历史类,2025,本科批,493,29189,14
湖南女子学院,湖南,历史类,2025,本科批,493,30102,637
玉林师范学院,湖南,历史类,2025,本科批,493,30102,5
广西财经学院,湖南,历史类,2025,本科批,493,30102,
绵阳师范学院,湖南,历史类,2025,本科批,493,30102,6
铜仁学院,湖南,历史类,2025,本科批,493,30102,17
昆明学院,湖南,历史类,2025,本科批,493,28752,9
北华航天工业学院,湖南,历史类,2025,本科批,492,30535,9
吉林建筑大学,湖南,历史类,2025,本科批,492,29645,
黑龙江科技大学,湖南,历史类,2025,本科批,492,30535,15
九江学院,湖南,历史类,2025,本科批,492,29189,
许昌学院,湖南,历史类,2025,本科批,492,30102,15
河南科技学院,湖南,历史类,2025,本科批,492,29189,5
湖北民族大学,湖南,历史类,2025,本科批,492,30535,
贵州工程应用技术学院,湖南,历史类,2025,本科批,492,30535,2
防灾科技学院,湖南,历史类,2025,本科批,491,30950,
辽宁中医药大学,湖南,历史类,2025,本科批,491,30950,
洛阳理工学院,湖南,历史类,2025,本科批,491,30950,
云南农业大学,湖南,历史类,2025,本科批,491,30950,20
浙江药科职业大学,湖南,历史类,2025,本科批,490,31403,
郑州航空工业管理学院,湖南,历史类,2025,本科批,490,31403,
广西科技师范学院,湖南,历史类,2025,本科批,490,30102,
四川文理学院,湖南,历史类,2025,本科批,490,30950,9
保山学院,湖南,历史类,2025,本科批,490,31403,6
榆林学院,湖南,历史类,2025,本科批,490,31403,
山西师范大学,湖南,历史类,2025,本科批,489,31818,10
浙江机电职业技术大学,湖南,历史类,2025,本科批,489,30950,
赣南科技学院,湖南,历史类,2025,本科批,489,30950,
湖南科技学院,湖南,历史类,2025,本科批,489,31818,
贺州学院,湖南,历史类,2025,本科批,489,31818,15
六盘水师范学院,湖南,历史类,2025,本科批,489,31818,2
西安美术学院,湖南,历史类,2025,本科批,489,31818,
天水师范大学,湖南,历史类,2025,本科批,489,30535,
哈尔滨学院,湖南,历史类,2025,本科批,488,32285,
三明学院,湖南,历史类,2025,本科批,488,31818,15
龙岩学院,湖南,历史类,2025,本科批,488,32285,
宜春学院,湖南,历史类,2025,本科批,488,32285,24
南阳师范学院,湖南,历史类,2025,本科批,488,32285,8
