分数,位次,省份,年份,科类
495,10434,内蒙古,2025,历史类
494,10554,内蒙古,2025,历史类
493,10655,内蒙古,2025,历史类
492,10794,内蒙古,2025,历史类
491,10917,内蒙古,2025,历史类
490,11038,内蒙古,2025,历史类
489,11157,内蒙古,2025,历史类
488,11307,内蒙古,2025,历史类
487,11442,内蒙古,2025,历史类
486,11557,内蒙古,2025,历史类
485,11683,内蒙古,2025,历史类
484,11807,内蒙古,2025,历史类
483,11943,内蒙古,2025,历史类
482,12064,内蒙古,2025,历史类
481,12211,内蒙古,2025,历史类
480,12337,内蒙古,2025,历史类
479,12457,内蒙古,2025,历史类
478,12570,内蒙古,2025,历史类
477,12683,内蒙古,2025,历史类
476,12798,内蒙古,2025,历史类
475,12933,内蒙古,2025,历史类
474,13038,内蒙古,2025,历史类
473,13173,内蒙古,2025,历史类
472,13311,内蒙古,2025,历史类
471,13438,内蒙古,2025,历史类
470,13551,内蒙古,2025,历史类
469,13678,内蒙古,2025,历史类
468,13817,内蒙古,2025,历史类
467,13946,内蒙古,2025,历史类
466,14085,内蒙古,2025,历史类
465,14211,内蒙古,2025,历史类
464,14338,内蒙古,2025,历史类
463,14468,内蒙古,2025,历史类
462,14602,内蒙古,2025,历史类
461,14733,内蒙古,2025,历史类
460,14867,内蒙古,2025,历史类
459,15009,内蒙古,2025,历史类
458,15131,内蒙古,2025,历史类
457,15264,内蒙古,2025,历史类
456,15378,内蒙古,2025,历史类
455,15526,内蒙古,2025,历史类
454,15670,内蒙古,2025,历史类
453,15792,内蒙古,2025,历史类
452,15938,内蒙古,2025,历史类
451,16073,内蒙古,2025,历史类
450,16205,内蒙古,2025,历史类
449,16333,内蒙古,2025,历史类
448,16471,内蒙古,2025,历史类
447,16617,内蒙古,2025,历史类
446,16745,内蒙古,2025,历史类
445,16894,内蒙古,2025,历史类
444,17027,内蒙古,2025,历史类
443,17162,内蒙古,2025,历史类
442,17309,内蒙古,2025,历史类
441,17446,内蒙古,2025,历史类
440,17576,内蒙古,2025,历史类
439,17704,内蒙古,2025,历史类
438,17852,内蒙古,2025,历史类
437,17992,内蒙古,2025,历史类
436,18135,内蒙古,2025,历史类
435,18281,内蒙古,2025,历史类
434,18427,内蒙古,2025,历史类
433,18556,内蒙古,2025,历史类
432,18667,内蒙古,2025,历史类
431,18798,内蒙古,2025,历史类
430,18943,内蒙古,2025,历史类
429,19082,内蒙古,2025,历史类
428,19239,内蒙古,2025,历史类
427,19365,内蒙古,2025,历史类
426,19513,内蒙古,2025,历史类
425,19664,内蒙古,2025,历史类
424,19778,内蒙古,2025,历史类
423,19905,内蒙古,2025,历史类
422,20019,内蒙古,2025,历史类
421,20158,内蒙古,2025,历史类
420,20297,内蒙古,2025,历史类
419,20443,内蒙古,2025,历史类
418,20570,内蒙古,2025,历史类
417,20707,内蒙古,2025,历史类
416,20835,内蒙古,2025,历史类
415,20967,内蒙古,2025,历史类
414,21087,内蒙古,2025,历史类
413,21222,内蒙古,2025,历史类
412,21348,内蒙古,2025,历史类
411,21468,内蒙古,2025,历史类
410,21593,内蒙古,2025,历史类
409,21716,内蒙古,2025,历史类
408,21848,内蒙古,2025,历史类
407,21946,内蒙古,2025,历史类
406,22067,内蒙古,2025,历史类
405,22188,内蒙古,2025,历史类
404,22305,内蒙古,2025,历史类
403,22420,内蒙古,2025,历史类
402,22562,内蒙古,2025,历史类
401,22675,内蒙古,2025,历史类
400,22807,内蒙古,2025,历史类
399,22924,内蒙古,2025,历史类
398,23034,内蒙古,2025,历史类
397,23149,内蒙古,2025,历史类
396,23277,内蒙古,2025,历史类
395,23392,内蒙古,2025,历史类
394,23514,内蒙古,2025,历史类
393,23651,内蒙古,2025,历史类
392,23780,内蒙古,2025,历史类
