院校名称,省份,科类,年份,批次,最低分,最低位次,招生计划
首都经济贸易大学,重庆,历史类,2025,本科批,569,4375,
西南大学,重庆,历史类,2025,本科批,569,4375,
安徽大学,重庆,历史类,2025,本科批,568,4503,
江苏大学,重庆,历史类,2025,本科批,567,4620,
山西中医药大学,重庆,历史类,2025,本科批,566,4750,
大连海事大学,重庆,历史类,2025,本科批,566,4750,
东北农业大学,重庆,历史类,2025,本科批,566,4750,
温州大学,重庆,历史类,2025,本科批,566,4750,
太原理工大学,重庆,历史类,2025,本科批,565,4904,
湖北大学,重庆,历史类,2025,本科批,565,4904,
东北林业大学,重庆,历史类,2025,本科批,564,5044,
湖南师范大学,重庆,历史类,2025,本科批,564,5044,
西南大学,重庆,历史类,2025,本科提前批B段,564,5044,
内蒙古大学,重庆,历史类,2025,本科批,563,5175,
东北师范大学,重庆,历史类,2025,本科批,563,5175,
上海海洋大学,重庆,历史类,2025,本科批,563,5175,
四川警察学院,重庆,历史类,2025,本科批,563,5175,
上海对外经贸大学,重庆,历史类,2025,本科批,562,5334,
南京财经大学,重庆,历史类,2025,本科批,562,5334,
合肥工业大学,重庆,历史类,2025,本科批,562,5334,
西北政法大学,重庆,历史类,2025,本科批,562,5334,
扬州大学,重庆,历史类,2025,本科提前批B段,562,5334,
广西师范大学,重庆,历史类,2025,本科提前批B段,562,5334,
宁夏大学,重庆,历史类,2025,本科批,561,5482,
天津中医药大学,重庆,历史类,2025,本科批,560,5621,
浙江工商大学,重庆,历史类,2025,本科批,560,5621,
南昌大学,重庆,历史类,2025,本科批,560,5621,
重庆大学,重庆,历史类,2025,本科批,560,5621,
陕西师范大学,重庆,历史类,2025,本科批,560,5621,
长安大学,重庆,历史类,2025,本科批,560,5621,
湘潭大学,重庆,历史类,2025,本科批,558,5889,
华中师范大学,重庆,历史类,2025,本科提前批B段,558,5889,
杭州电子科技大学,重庆,历史类,2025,本科批,557,6017,
浙江理工大学,重庆,历史类,2025,本科批,557,6017,
湖北中医药大学,重庆,历史类,2025,本科批,557,6017,
中国石油大学(北京)克拉玛依校区,重庆,历史类,2025,本科批,557,6017,
湖北师范大学,重庆,历史类,2025,本科批,556,6163,
西南政法大学,重庆,历史类,2025,本科批,556,6163,
西南财经大学,重庆,历史类,2025,本科批,556,6163,
北京第二外国语学院,重庆,历史类,2025,本科批,555,6310,
哈尔滨医科大学,重庆,历史类,2025,本科批,555,6310,
武汉科技大学,重庆,历史类,2025,本科批,555,6310,
五邑大学,重庆,历史类,2025,本科批,555,6310,
天津师范大学,重庆,历史类,2025,本科提前批B段,555,6310,
中国民航大学,重庆,历史类,2025,本科批,554,6469,
浙江工业大学,重庆,历史类,2025,本科批,554,6469,
江西财经大学,重庆,历史类,2025,本科批,554,6469,
中国戏曲学院,重庆,历史类,2025,本科批,553,6633,
中南财经政法大学,重庆,历史类,2025,本科批,553,6633,
广东外语外贸大学,重庆,历史类,2025,本科批,552,6774,
新疆大学,重庆,历史类,2025,本科批,552,6774,
上海海事大学,重庆,历史类,2025,本科批,551,6928,
西藏大学,重庆,历史类,2025,本科批,551,6928,
南京工业大学,重庆,历史类,2025,本科批,550,7083,
河南大学,重庆,历史类,2025,本科批,550,7083,
广东工业大学,重庆,历史类,2025,本科批,550,7083,
汕头大学,重庆,历史类,2025,本科批,550,7083,
天津财经大学,重庆,历史类,2025,本科批,549,7239,
西交利物浦大学,重庆,历史类,2025,本科批,549,7239,
武汉工程大学,重庆,历史类,2025,本科批,549,7239,
南方医科大学,重庆,历史类,2025,本科批,549,7239,
上海立信会计金融学院,重庆,历史类,2025,本科批,548,7425,
燕山大学,重庆,历史类,2025,本科批,547,7586,
嘉兴南湖学院,重庆,历史类,2025,本科批,547,7586,
江西警察学院,重庆,历史类,2025,本科批,547,7586,
南华大学,重庆,历史类,2025,本科批,547,7586,
长沙理工大学,重庆,历史类,2025,本科批,547,7586,
云南警官学院,重庆,历史类,2025,本科批,547,7586,
天津外国语大学,重庆,历史类,2025,本科批,546,7760,
延边大学,重庆,历史类,2025,本科批,546,7760,
南通大学,重庆,历史类,2025,本科批,546,7760,
中央美术学院,重庆,历史类,2025,本科批,545,7936,
临沂大学,重庆,历史类,2025,本科批,545,7936,
武汉轻工大学,重庆,历史类,2025,本科批,545,7936,
苏州科技大学,重庆,历史类,2025,本科批,544,8116,
曲阜师范大学,重庆,历史类,2025,本科批,544,8116,
西南民族大学,重庆,历史类,2025,本科提前批B段,544,7760,
上海商学院,重庆,历史类,2025,本科批,543,8298,
南京艺术学院,重庆,历史类,2025,本科批,543,8298,
贵州警察学院,重庆,历史类,2025,本科批,543,8298,
延安大学,重庆,历史类,2025,本科批,543,8298,6
兰州理工大学,重庆,历史类,2025,本科批,543,8298,
上海师范大学,重庆,历史类,2025,本科批,542,8463,
青岛大学,重庆,历史类,2025,本科批,542,8463,
广东财经大学,重庆,历史类,2025,本科批,542,8463,
石河子大学,重庆,历史类,2025,本科批,542,8463,
北京印刷学院,重庆,历史类,2025,本科批,541,8640,
大连大学,重庆,历史类,2025,本科批,541,8640,
上海政法学院,重庆,历史类,2025,本科批,541,8640,
宁波诺丁汉大学,重庆,历史类,2025,本科批,541,8298,
贵州中医药大学,重庆,历史类,2025,本科批,541,8640,
中国劳动关系学院,重庆,历史类,2025,本科批,540,8824,
河北工程大学,重庆,历史类,2025,本科批,540,8824,
东北财经大学,重庆,历史类,2025,本科批,540,8824,
福建师范大学,重庆,历史类,2025,本科批,540,8824,
西安工业大学,重庆,历史类,2025,本科批,540,8824,
烟台大学,重庆,历史类,2025,本科批,539,9023,
湖南科技大学,重庆,历史类,2025,本科批,539,9023,
西南石油大学,重庆,历史类,2025,本科批,539,9023,
浙江农林大学,重庆,历史类,2025,本科批,538,9202,
安徽财经大学,重庆,历史类,2025,本科批,538,9202,
中南民族大学,重庆,历史类,2025,本科批,538,9202,
北师香港浸会大学,重庆,历史类,2025,本科批,538,9202,
重庆中医药学院,重庆,历史类,2025,本科批,538,9202,
西安财经大学,重庆,历史类,2025,本科批,538,9202,
成都理工大学,重庆,历史类,2025,本科批,537,9363,
贵州师范大学,重庆,历史类,2025,本科批,537,9363,
甘肃政法大学,重庆,历史类,2025,本科批,537,9363,
重庆交通大学,重庆,历史类,2025,本科提前批B段,537,9363,
山西大同大学,重庆,历史类,2025,本科批,536,9555,
浙江传媒学院,重庆,历史类,2025,本科批,536,9555,
河南师范大学,重庆,历史类,2025,本科批,536,9555,
四川农业大学,重庆,历史类,2025,本科批,536,9555,
天津科技大学,重庆,历史类,2025,本科批,535,9726,
河北大学,重庆,历史类,2025,本科批,535,9726,
大连交通大学,重庆,历史类,2025,本科批,535,9726,
辽宁大学,重庆,历史类,2025,本科批,535,9726,
