分数,位次,省份,年份,科类
469,45573,北京,2025,综合
468,45832,北京,2025,综合
467,46071,北京,2025,综合
466,46297,北京,2025,综合
465,46532,北京,2025,综合
464,46766,北京,2025,综合
463,47009,北京,2025,综合
462,47284,北京,2025,综合
461,47504,北京,2025,综合
460,47754,北京,2025,综合
459,47999,北京,2025,综合
458,48219,北京,2025,综合
457,48429,北京,2025,综合
456,48641,北京,2025,综合
455,48848,北京,2025,综合
454,49117,北京,2025,综合
453,49343,北京,2025,综合
452,49558,北京,2025,综合
451,49773,北京,2025,综合
450,50009,北京,2025,综合
449,50229,北京,2025,综合
448,50448,北京,2025,综合
447,50667,北京,2025,综合
446,50892,北京,2025,综合
445,51101,北京,2025,综合
444,51312,北京,2025,综合
443,51510,北京,2025,综合
442,51703,北京,2025,综合
441,51899,北京,2025,综合
440,52072,北京,2025,综合
439,52288,北京,2025,综合
438,52495,北京,2025,综合
437,52713,北京,2025,综合
436,52895,北京,2025,综合
435,53044,北京,2025,综合
434,53260,北京,2025,综合
433,53462,北京,2025,综合
432,53636,北京,2025,综合
431,53797,北京,2025,综合
430,53994,北京,2025,综合
429,54180,北京,2025,综合
428,54327,北京,2025,综合
427,54509,北京,2025,综合
426,54673,北京,2025,综合
425,54848,北京,2025,综合
424,55028,北京,2025,综合
423,55188,北京,2025,综合
422,55337,北京,2025,综合
421,55491,北京,2025,综合
420,55627,北京,2025,综合
419,55777,北京,2025,综合
418,55940,北京,2025,综合
417,56079,北京,2025,综合
416,56225,北京,2025,综合
415,56382,北京,2025,综合
414,56512,北京,2025,综合
413,56664,北京,2025,综合
412,56786,北京,2025,综合
411,56923,北京,2025,综合
410,57071,北京,2025,综合
409,57199,北京,2025,综合
408,57343,北京,2025,综合
407,57482,北京,2025,综合
406,57612,北京,2025,综合
405,57758,北京,2025,综合
404,57903,北京,2025,综合
403,58030,北京,2025,综合
402,58154,北京,2025,综合
401,58274,北京,2025,综合
400,58405,北京,2025,综合
399,58524,北京,2025,综合
398,58656,北京,2025,综合
397,58774,北京,2025,综合
396,58910,北京,2025,综合
395,59028,北京,2025,综合
394,59125,北京,2025,综合
393,59248,北京,2025,综合
392,59350,北京,2025,综合
391,59442,北京,2025,综合
390,59551,北京,2025,综合
389,59644,北京,2025,综合
388,59755,北京,2025,综合
387,59846,北京,2025,综合
386,59938,北京,2025,综合
385,60042,北京,2025,综合
384,60144,北京,2025,综合
383,60243,北京,2025,综合
382,60323,北京,2025,综合
381,60403,北京,2025,综合
380,60485,北京,2025,综合
370,61270,北京,2025,综合
360,61991,北京,2025,综合
350,62626,北京,2025,综合
340,63122,北京,2025,综合
330,63544,北京,2025,综合
320,63881,北京,2025,综合
310,64158,北京,2025,综合
300,64403,北京,2025,综合
290,64609,北京,2025,综合
280,64764,北京,2025,综合
270,64890,北京,2025,综合
260,64997,北京,2025,综合
250,65078,北京,2025,综合
240,65144,北京,2025,综合
230,65190,北京,2025,综合
220,65225,北京,2025,综合
210,65255,北京,2025,综合
200,65274,北京,2025,综合
190,65301,北京,2025,综合
180,65320,北京,2025,综合
170,65341,北京,2025,综合
160,65354,北京,2025,综合
150,65371,北京,2025,综合
140,65380,北京,2025,综合
130,65392,北京,2025,综合
120,65400,北京,2025,综合
110,65410,北京,2025,综合
100,65434,北京,2025,综合
