分数,位次,省份,年份,科类
416,50809,吉林,2025,物理类
415,51093,吉林,2025,物理类
414,51377,吉林,2025,物理类
413,51692,吉林,2025,物理类
412,52024,吉林,2025,物理类
411,52335,吉林,2025,物理类
410,52624,吉林,2025,物理类
409,52906,吉林,2025,物理类
408,53213,吉林,2025,物理类
407,53486,吉林,2025,物理类
406,53749,吉林,2025,物理类
405,54030,吉林,2025,物理类
404,54321,吉林,2025,物理类
403,54576,吉林,2025,物理类
402,54866,吉林,2025,物理类
401,55149,吉林,2025,物理类
400,55396,吉林,2025,物理类
399,55692,吉林,2025,物理类
398,55949,吉林,2025,物理类
397,56221,吉林,2025,物理类
396,56505,吉林,2025,物理类
395,56799,吉林,2025,物理类
394,57064,吉林,2025,物理类
393,57354,吉林,2025,物理类
392,57630,吉林,2025,物理类
391,57889,吉林,2025,物理类
390,58141,吉林,2025,物理类
389,58409,吉林,2025,物理类
388,58650,吉林,2025,物理类
387,58906,吉林,2025,物理类
386,59187,吉林,2025,物理类
385,59488,吉林,2025,物理类
384,59779,吉林,2025,物理类
383,60024,吉林,2025,物理类
382,60287,吉林,2025,物理类
381,60541,吉林,2025,物理类
380,60804,吉林,2025,物理类
379,61023,吉林,2025,物理类
378,61283,吉林,2025,物理类
377,61536,吉林,2025,物理类
376,61787,吉林,2025,物理类
375,62030,吉林,2025,物理类
374,62285,吉林,2025,物理类
373,62546,吉林,2025,物理类
372,62789,吉林,2025,物理类
371,63014,吉林,2025,物理类
370,63256,吉林,2025,物理类
369,63497,吉林,2025,物理类
368,63728,吉林,2025,物理类
367,63947,吉林,2025,物理类
366,64184,吉林,2025,物理类
365,64428,吉林,2025,物理类
364,64649,吉林,2025,物理类
363,64880,吉林,2025,物理类
362,65089,吉林,2025,物理类
361,65335,吉林,2025,物理类
360,65518,吉林,2025,物理类
359,65696,吉林,2025,物理类
358,65925,吉林,2025,物理类
357,66113,吉林,2025,物理类
356,66310,吉林,2025,物理类
355,66526,吉林,2025,物理类
354,66723,吉林,2025,物理类
353,66904,吉林,2025,物理类
352,67088,吉林,2025,物理类
351,67278,吉林,2025,物理类
350,67486,吉林,2025,物理类
349,67704,吉林,2025,物理类
348,67914,吉林,2025,物理类
347,68090,吉林,2025,物理类
346,68302,吉林,2025,物理类
345,68488,吉林,2025,物理类
344,68666,吉林,2025,物理类
343,68853,吉林,2025,物理类
342,69037,吉林,2025,物理类
341,69228,吉林,2025,物理类
340,69405,吉林,2025,物理类
339,69588,吉林,2025,物理类
338,69752,吉林,2025,物理类
337,69928,吉林,2025,物理类
336,70084,吉林,2025,物理类
335,70278,吉林,2025,物理类
334,70437,吉林,2025,物理类
333,70591,吉林,2025,物理类
332,70757,吉林,2025,物理类
331,70916,吉林,2025,物理类
330,71092,吉林,2025,物理类
329,71268,吉林,2025,物理类
328,71435,吉林,2025,物理类
327,71589,吉林,2025,物理类
326,71759,吉林,2025,物理类
325,71904,吉林,2025,物理类
324,72048,吉林,2025,物理类
323,72171,吉林,2025,物理类
322,72307,吉林,2025,物理类
321,72452,吉林,2025,物理类
320,72586,吉林,2025,物理类
319,72729,吉林,2025,物理类
318,72882,吉林,2025,物理类
317,72999,吉林,2025,物理类
316,73107,吉林,2025,物理类
315,73231,吉林,2025,物理类
314,73352,吉林,2025,物理类
313,73500,吉林,2025,物理类
312,73619,吉林,2025,物理类
311,73729,吉林,2025,物理类
310,73864,吉林,2025,物理类
309,73993,吉林,2025,物理类
308,74104,吉林,2025,物理类
307,74208,吉林,2025,物理类
306,74300,吉林,2025,物理类
305,74413,吉林,2025,物理类
304,74529,吉林,2025,物理类
303,74623,吉林,2025,物理类
302,74731,吉林,2025,物理类
301,74829,吉林,2025,物理类
300,74928,吉林,2025,物理类
299,75022,吉林,2025,物理类
298,75118,吉林,2025,物理类
297,75217,吉林,2025,物理类
296,75306,吉林,2025,物理类
295,75395,吉林,2025,物理类
294,75483,吉林,2025,物理类
293,75571,吉林,2025,物理类
292,75649,吉林,2025,物理类
291,75744,吉林,2025,物理类
290,75830,吉林,2025,物理类
289,75913,吉林,2025,物理类
288,75983,吉林,2025,物理类
287,76074,吉林,2025,物理类
286,76138,吉林,2025,物理类
285,76205,吉林,2025,物理类
284,76282,吉林,2025,物理类
283,76362,吉林,2025,物理类
282,76444,吉林,2025,物理类
281,76525,吉林,2025,物理类
280,76596,吉林,2025,物理类
279,76661,吉林,2025,物理类
278,76712,吉林,2025,物理类
277,76768,吉林,2025,物理类
276,76824,吉林,2025,物理类
275,76901,吉林,2025,物理类
274,76966,吉林,2025,物理类
273,77020,吉林,2025,物理类
272,77088,吉林,2025,物理类
271,77137,吉林,2025,物理类
270,77181,吉林,2025,物理类
269,77238,吉林,2025,物理类
268,77281,吉林,2025,物理类
267,77331,吉林,2025,物理类
266,77372,吉林,2025,物理类
265,77420,吉林,2025,物理类
264,77470,吉林,2025,物理类
263,77520,吉林,2025,物理类
262,77569,吉林,2025,物理类
261,77596,吉林,2025,物理类
260,77640,吉林,2025,物理类
259,77685,吉林,2025,物理类
258,77723,吉林,2025,物理类
257,77763,吉林,2025,物理类
256,77803,吉林,2025,物理类
255,77833,吉林,2025,物理类
254,77877,吉林,2025,物理类
253,77919,吉林,2025,物理类
252,77946,吉林,2025,物理类
251,77972,吉林,2025,物理类
250,78006,吉林,2025,物理类
249,78032,吉林,2025,物理类
248,78067,吉林,2025,物理类
247,78105,吉林,2025,物理类
246,78137,吉林,2025,物理类
245,78167,吉林,2025,物理类
244,78185,吉林,2025,物理类
243,78212,吉林,2025,物理类
242,78241,吉林,2025,物理类
241,78275,吉林,2025,物理类
240,78292,吉林,2025,物理类
239,78319,吉林,2025,物理类
238,78344,吉林,2025,物理类
237,78360,吉林,2025,物理类
236,78382,吉林,2025,物理类
235,78403,吉林,2025,物理类
234,78432,吉林,2025,物理类
233,78454,吉林,2025,物理类
232,78478,吉林,2025,物理类
231,78501,吉林,2025,物理类
230,78524,吉林,2025,物理类
229,78545,吉林,2025,物理类
228,78557,吉林,2025,物理类
227,78569,吉林,2025,物理类
226,78592,吉林,2025,物理类
225,78610,吉林,2025,物理类
224,78627,吉林,2025,物理类
223,78643,吉林,2025,物理类
222,78657,吉林,2025,物理类
221,78673,吉林,2025,物理类
220,78687,吉林,2025,物理类
219,78693,吉林,2025,物理类
218,78713,吉林,2025,物理类
217,78722,吉林,2025,物理类
216,78728,吉林,2025,物理类
215,78734,吉林,2025,物理类
214,78740,吉林,2025,物理类
213,78753,吉林,2025,物理类
212,78760,吉林,2025,物理类
211,78776,吉林,2025,物理类
210,78789,吉林,2025,物理类
209,78800,吉林,2025,物理类
208,78816,吉林,2025,物理类
207,78823,吉林,2025,物理类
206,78831,吉林,2025,物理类
205,78838,吉林,2025,物理类
204,78843,吉林,2025,物理类
203,78848,吉林,2025,物理类
202,78856,吉林,2025,物理类
201,78867,吉林,2025,物理类
200,78877,吉林,2025,物理类
199,78885,吉林,2025,物理类
198,78888,吉林,2025,物理类
197,78894,吉林,2025,物理类
196,78896,吉林,2025,物理类
195,78903,吉林,2025,物理类
194,78905,吉林,2025,物理类
193,78911,吉林,2025,物理类
192,78915,吉林,2025,物理类
191,78917,吉林,2025,物理类
190,78921,吉林,2025,物理类
189,78926,吉林,2025,物理类
188,78933,吉林,2025,物理类
187,78937,吉林,2025,物理类
186,78940,吉林,2025,物理类
185,78943,吉林,2025,物理类
184,78947,吉林,2025,物理类
183,78949,吉林,2025,物理类
182,78950,吉林,2025,物理类
181,78952,吉林,2025,物理类
180,78953,吉林,2025,物理类
179,78955,吉林,2025,物理类
178,78958,吉林,2025,物理类
177,78961,吉林,2025,物理类
176,78966,吉林,2025,物理类
175,78972,吉林,2025,物理类
174,78973,吉林,2025,物理类
173,78975,吉林,2025,物理类
172,78977,吉林,2025,物理类
171,78979,吉林,2025,物理类
170,78981,吉林,2025,物理类
169,78985,吉林,2025,物理类
168,78990,吉林,2025,物理类
167,78992,吉林,2025,物理类
166,78995,吉林,2025,物理类
165,78995,吉林,2025,物理类
164,78995,吉林,2025,物理类
163,78997,吉林,2025,物理类
162,79004,吉林,2025,物理类
161,79004,吉林,2025,物理类
160,79004,吉林,2025,物理类
159,79004,吉林,2025,物理类
158,79005,吉林,2025,物理类
157,79007,吉林,2025,物理类
156,79009,吉林,2025,物理类
155,79010,吉林,2025,物理类
154,79014,吉林,2025,物理类
153,79014,吉林,2025,物理类
152,79014,吉林,2025,物理类
151,79017,吉林,2025,物理类
150,79018,吉林,2025,物理类
149,79018,吉林,2025,物理类
148,79018,吉林,2025,物理类
147,79018,吉林,2025,物理类
146,79018,吉林,2025,物理类
145,79020,吉林,2025,物理类
144,79023,吉林,2025,物理类
143,79024,吉林,2025,物理类
142,79025,吉林,2025,物理类
141,79025,吉林,2025,物理类
140,79027,吉林,2025,物理类
139,79029,吉林,2025,物理类
138,79030,吉林,2025,物理类
137,79032,吉林,2025,物理类
136,79033,吉林,2025,物理类
135,79033,吉林,2025,物理类
134,79034,吉林,2025,物理类
133,79034,吉林,2025,物理类
132,79034,吉林,2025,物理类
131,79034,吉林,2025,物理类
130,79034,吉林,2025,物理类
129,79034,吉林,2025,物理类
128,79035,吉林,2025,物理类
127,79036,吉林,2025,物理类
126,79039,吉林,2025,物理类
125,79040,吉林,2025,物理类
124,79040,吉林,2025,物理类
123,79042,吉林,2025,物理类
122,79042,吉林,2025,物理类
121,79042,吉林,2025,物理类
120,79044,吉林,2025,物理类
119,79044,吉林,2025,物理类
118,79047,吉林,2025,物理类
117,79047,吉林,2025,物理类
116,79049,吉林,2025,物理类
115,79050,吉林,2025,物理类
114,79050,吉林,2025,物理类
113,79050,吉林,2025,物理类
112,79050,吉林,2025,物理类
111,79050,吉林,2025,物理类
110,79051,吉林,2025,物理类
109,79052,吉林,2025,物理类
108,79053,吉林,2025,物理类
107,79054,吉林,2025,物理类
106,79054,吉林,2025,物理类
105,79054,吉林,2025,物理类
104,79054,吉林,2025,物理类
103,79054,吉林,2025,物理类
102,79054,吉林,2025,物理类
101,79055,吉林,2025,物理类
100,79057,吉林,2025,物理类
99,79057,吉林,2025,物理类
98,79058,吉林,2025,物理类
97,79062,吉林,2025,物理类
96,79062,吉林,2025,物理类
95,79062,吉林,2025,物理类
94,79063,吉林,2025,物理类
93,79063,吉林,2025,物理类
92,79065,吉林,2025,物理类
91,79065,吉林,2025,物理类
90,79065,吉林,2025,物理类
89,79065,吉林,2025,物理类
88,79065,吉林,2025,物理类
87,79067,吉林,2025,物理类
86,79067,吉林,2025,物理类
85,79067,吉林,2025,物理类
84,79067,吉林,2025,物理类
83,79067,吉林,2025,物理类
82,79067,吉林,2025,物理类
81,79068,吉林,2025,物理类
80,79069,吉林,2025,物理类
79,79069,吉林,2025,物理类
78,79069,吉林,2025,物理类
77,79070,吉林,2025,物理类
76,79070,吉林,2025,物理类
75,79071,吉林,2025,物理类
74,79071,吉林,2025,物理类
73,79072,吉林,2025,物理类
72,79072,吉林,2025,物理类
71,79072,吉林,2025,物理类
70,79072,吉林,2025,物理类
69,79072,吉林,2025,物理类
68,79073,吉林,2025,物理类
67,79073,吉林,2025,物理类
66,79073,吉林,2025,物理类
65,79073,吉林,2025,物理类
64,79074,吉林,2025,物理类
63,79075,吉林,2025,物理类
62,79076,吉林,2025,物理类
61,79077,吉林,2025,物理类
60,79079,吉林,2025,物理类
59,79081,吉林,2025,物理类
58,79081,吉林,2025,物理类
57,79081,吉林,2025,物理类
56,79081,吉林,2025,物理类
55,79082,吉林,2025,物理类
54,79083,吉林,2025,物理类
53,79083,吉林,2025,物理类
52,79084,吉林,2025,物理类
51,79085,吉林,2025,物理类
50,79086,吉林,2025,物理类
49,79087,吉林,2025,物理类
48,79087,吉林,2025,物理类
47,79087,吉林,2025,物理类
46,79087,吉林,2025,物理类
45,79087,吉林,2025,物理类
44,79087,吉林,2025,物理类
43,79087,吉林,2025,物理类
42,79087,吉林,2025,物理类
41,79087,吉林,2025,物理类
40,79089,吉林,2025,物理类
39,79090,吉林,2025,物理类
38,79090,吉林,2025,物理类
37,79090,吉林,2025,物理类
36,79091,吉林,2025,物理类
35,79091,吉林,2025,物理类
34,79091,吉林,2025,物理类
33,79091,吉林,2025,物理类
32,79091,吉林,2025,物理类
31,79091,吉林,2025,物理类
30,79091,吉林,2025,物理类
29,79091,吉林,2025,物理类
28,79091,吉林,2025,物理类
27,79091,吉林,2025,物理类
26,79091,吉林,2025,物理类
25,79092,吉林,2025,物理类
24,79092,吉林,2025,物理类
23,79093,吉林,2025,物理类
22,79094,吉林,2025,物理类
21,79094,吉林,2025,物理类
20,79094,吉林,2025,物理类
19,79094,吉林,2025,物理类
18,79094,吉林,2025,物理类
17,79095,吉林,2025,物理类
16,79095,吉林,2025,物理类
15,79095,吉林,2025,物理类
14,79095,吉林,2025,物理类
13,79095,吉林,2025,物理类
12,79095,吉林,2025,物理类
11,79095,吉林,2025,物理类
10,79095,吉林,2025,物理类
9,79096,吉林,2025,物理类
8,79096,吉林,2025,物理类
7,79097,吉林,2025,物理类
6,79097,吉林,2025,物理类
5,79097,吉林,2025,物理类
4,79097,吉林,2025,物理类
3,79098,吉林,2025,物理类
2,79098,吉林,2025,物理类
1,79098,吉林,2025,物理类
0,80421,吉林,2025,物理类
