分数,位次,省份,年份,科类
242,115461,广西,2025,历史类
241,115589,广西,2025,历史类
240,115729,广西,2025,历史类
239,115852,广西,2025,历史类
238,115980,广西,2025,历史类
237,116109,广西,2025,历史类
236,116226,广西,2025,历史类
235,116342,广西,2025,历史类
234,116441,广西,2025,历史类
233,116553,广西,2025,历史类
232,116674,广西,2025,历史类
231,116791,广西,2025,历史类
230,116885,广西,2025,历史类
229,116989,广西,2025,历史类
228,117082,广西,2025,历史类
227,117181,广西,2025,历史类
226,117266,广西,2025,历史类
225,117364,广西,2025,历史类
224,117450,广西,2025,历史类
223,117550,广西,2025,历史类
222,117660,广西,2025,历史类
221,117746,广西,2025,历史类
220,117860,广西,2025,历史类
219,117944,广西,2025,历史类
218,118027,广西,2025,历史类
217,118101,广西,2025,历史类
216,118178,广西,2025,历史类
215,118247,广西,2025,历史类
214,118323,广西,2025,历史类
213,118389,广西,2025,历史类
212,118446,广西,2025,历史类
211,118505,广西,2025,历史类
210,118582,广西,2025,历史类
209,118642,广西,2025,历史类
208,118703,广西,2025,历史类
207,118769,广西,2025,历史类
206,118828,广西,2025,历史类
205,118889,广西,2025,历史类
204,118951,广西,2025,历史类
203,118997,广西,2025,历史类
202,119054,广西,2025,历史类
201,119109,广西,2025,历史类
200,119161,广西,2025,历史类
688,13,广西,2025,物理类
687,15,广西,2025,物理类
686,19,广西,2025,物理类
685,19,广西,2025,物理类
684,21,广西,2025,物理类
683,26,广西,2025,物理类
682,29,广西,2025,物理类
681,32,广西,2025,物理类
680,35,广西,2025,物理类
679,38,广西,2025,物理类
678,42,广西,2025,物理类
677,45,广西,2025,物理类
676,47,广西,2025,物理类
675,54,广西,2025,物理类
674,59,广西,2025,物理类
673,63,广西,2025,物理类
672,72,广西,2025,物理类
671,84,广西,2025,物理类
670,93,广西,2025,物理类
669,101,广西,2025,物理类
668,115,广西,2025,物理类
667,131,广西,2025,物理类
666,142,广西,2025,物理类
665,153,广西,2025,物理类
664,161,广西,2025,物理类
663,171,广西,2025,物理类
662,182,广西,2025,物理类
661,199,广西,2025,物理类
660,220,广西,2025,物理类
659,236,广西,2025,物理类
658,258,广西,2025,物理类
657,280,广西,2025,物理类
656,306,广西,2025,物理类
655,327,广西,2025,物理类
654,357,广西,2025,物理类
653,391,广西,2025,物理类
652,427,广西,2025,物理类
651,452,广西,2025,物理类
650,493,广西,2025,物理类
649,542,广西,2025,物理类
648,584,广西,2025,物理类
647,622,广西,2025,物理类
646,659,广西,2025,物理类
645,708,广西,2025,物理类
644,756,广西,2025,物理类
643,816,广西,2025,物理类
642,857,广西,2025,物理类
641,918,广西,2025,物理类
640,985,广西,2025,物理类
639,1046,广西,2025,物理类
638,1105,广西,2025,物理类
637,1167,广西,2025,物理类
636,1233,广西,2025,物理类
635,1309,广西,2025,物理类
634,1384,广西,2025,物理类
633,1457,广西,2025,物理类
632,1533,广西,2025,物理类
631,1634,广西,2025,物理类
630,1719,广西,2025,物理类
629,1820,广西,2025,物理类
628,1932,广西,2025,物理类
627,2029,广西,2025,物理类
626,2136,广西,2025,物理类
625,2246,广西,2025,物理类
624,2372,广西,2025,物理类
623,2485,广西,2025,物理类
622,2596,广西,2025,物理类
621,2709,广西,2025,物理类
620,2839,广西,2025,物理类
619,2981,广西,2025,物理类
618,3110,广西,2025,物理类
617,3243,广西,2025,物理类
616,3386,广西,2025,物理类
615,3531,广西,2025,物理类
614,3683,广西,2025,物理类
613,3858,广西,2025,物理类
612,4030,广西,2025,物理类
611,4212,广西,2025,物理类
610,4378,广西,2025,物理类
609,4576,广西,2025,物理类
608,4795,广西,2025,物理类
607,4991,广西,2025,物理类
606,5176,广西,2025,物理类
605,5374,广西,2025,物理类
604,5576,广西,2025,物理类
603,5774,广西,2025,物理类
602,6016,广西,2025,物理类
601,6235,广西,2025,物理类
600,6473,广西,2025,物理类
599,6712,广西,2025,物理类
598,6968,广西,2025,物理类
597,7197,广西,2025,物理类
596,7427,广西,2025,物理类
595,7692,广西,2025,物理类
594,7956,广西,2025,物理类
593,8199,广西,2025,物理类
592,8483,广西,2025,物理类
591,8762,广西,2025,物理类
590,9053,广西,2025,物理类
589,9359,广西,2025,物理类
588,9666,广西,2025,物理类
587,9967,广西,2025,物理类
586,10278,广西,2025,物理类
585,10613,广西,2025,物理类
584,10937,广西,2025,物理类
583,11251,广西,2025,物理类
582,11579,广西,2025,物理类
581,11914,广西,2025,物理类
580,12271,广西,2025,物理类
579,12631,广西,2025,物理类
578,12990,广西,2025,物理类
577,13342,广西,2025,物理类
576,13742,广西,2025,物理类
575,14121,广西,2025,物理类
574,14465,广西,2025,物理类
573,14810,广西,2025,物理类
572,15172,广西,2025,物理类
571,15577,广西,2025,物理类
570,15993,广西,2025,物理类
569,16402,广西,2025,物理类
568,16819,广西,2025,物理类
567,17219,广西,2025,物理类
566,17655,广西,2025,物理类
565,18106,广西,2025,物理类
564,18517,广西,2025,物理类
563,18933,广西,2025,物理类
562,19388,广西,2025,物理类
561,19815,广西,2025,物理类
560,20247,广西,2025,物理类
559,20689,广西,2025,物理类
558,21165,广西,2025,物理类
557,21622,广西,2025,物理类
556,22096,广西,2025,物理类
555,22560,广西,2025,物理类
554,23001,广西,2025,物理类
553,23486,广西,2025,物理类
552,24025,广西,2025,物理类
551,24557,广西,2025,物理类
550,25054,广西,2025,物理类
549,25556,广西,2025,物理类
548,26081,广西,2025,物理类
547,26577,广西,2025,物理类
546,27102,广西,2025,物理类
545,27615,广西,2025,物理类
544,28197,广西,2025,物理类
543,28751,广西,2025,物理类
542,29310,广西,2025,物理类
541,29816,广西,2025,物理类
540,30396,广西,2025,物理类
539,30952,广西,2025,物理类
538,31480,广西,2025,物理类
537,32063,广西,2025,物理类
536,32671,广西,2025,物理类
535,33209,广西,2025,物理类
534,33772,广西,2025,物理类
533,34403,广西,2025,物理类
532,34984,广西,2025,物理类
531,35554,广西,2025,物理类
530,36129,广西,2025,物理类
529,36743,广西,2025,物理类
528,37371,广西,2025,物理类
527,37987,广西,2025,物理类
526,38572,广西,2025,物理类
525,39224,广西,2025,物理类
524,39837,广西,2025,物理类
523,40475,广西,2025,物理类
522,41118,广西,2025,物理类
521,41730,广西,2025,物理类
520,42427,广西,2025,物理类
519,43068,广西,2025,物理类
518,43759,广西,2025,物理类
517,44350,广西,2025,物理类
516,44998,广西,2025,物理类
515,45653,广西,2025,物理类
514,46302,广西,2025,物理类
513,46998,广西,2025,物理类
512,47719,广西,2025,物理类
511,48401,广西,2025,物理类
510,49057,广西,2025,物理类
509,49727,广西,2025,物理类
508,50421,广西,2025,物理类
507,51095,广西,2025,物理类
506,51773,广西,2025,物理类
505,52479,广西,2025,物理类
504,53196,广西,2025,物理类
503,53907,广西,2025,物理类
502,54640,广西,2025,物理类
501,55344,广西,2025,物理类
500,56053,广西,2025,物理类
499,56773,广西,2025,物理类
498,57486,广西,2025,物理类
497,58241,广西,2025,物理类
496,58922,广西,2025,物理类
495,59660,广西,2025,物理类
494,60368,广西,2025,物理类
493,61075,广西,2025,物理类
492,61833,广西,2025,物理类
491,62591,广西,2025,物理类
490,63355,广西,2025,物理类
489,64069,广西,2025,物理类
488,64850,广西,2025,物理类
487,65660,广西,2025,物理类
486,66437,广西,2025,物理类
485,67256,广西,2025,物理类
484,68033,广西,2025,物理类
483,68798,广西,2025,物理类
482,69556,广西,2025,物理类
481,70383,广西,2025,物理类
480,71200,广西,2025,物理类
479,72028,广西,2025,物理类
478,72805,广西,2025,物理类
477,73610,广西,2025,物理类
476,74398,广西,2025,物理类
475,75232,广西,2025,物理类
474,76051,广西,2025,物理类
473,76847,广西,2025,物理类
472,77678,广西,2025,物理类
471,78542,广西,2025,物理类
470,79359,广西,2025,物理类
469,80237,广西,2025,物理类
468,81076,广西,2025,物理类
467,81900,广西,2025,物理类
466,82743,广西,2025,物理类
465,83554,广西,2025,物理类
464,84409,广西,2025,物理类
463,85253,广西,2025,物理类
462,86116,广西,2025,物理类
461,87005,广西,2025,物理类
460,87862,广西,2025,物理类
459,88684,广西,2025,物理类
458,89560,广西,2025,物理类
457,90446,广西,2025,物理类
456,91323,广西,2025,物理类
455,92202,广西,2025,物理类
454,93095,广西,2025,物理类
453,94044,广西,2025,物理类
452,94939,广西,2025,物理类
451,95857,广西,2025,物理类
450,96794,广西,2025,物理类
449,97701,广西,2025,物理类
448,98624,广西,2025,物理类
447,99491,广西,2025,物理类
446,100421,广西,2025,物理类
445,101316,广西,2025,物理类
444,102212,广西,2025,物理类
443,103112,广西,2025,物理类
442,104077,广西,2025,物理类
441,105031,广西,2025,物理类
440,105951,广西,2025,物理类
439,106909,广西,2025,物理类
438,107823,广西,2025,物理类
437,108796,广西,2025,物理类
436,109807,广西,2025,物理类
435,110788,广西,2025,物理类
434,111731,广西,2025,物理类
433,112650,广西,2025,物理类
432,113586,广西,2025,物理类
