院校名称,省份,科类,年份,批次,最低分,最低位次,招生计划
东华理工大学,陕西,历史类,2025,本科批,536,9768,
安康学院,陕西,历史类,2025,本科提前批,536,9768,37
济南大学,陕西,历史类,2025,本科批,534,10108,
河南大学,陕西,历史类,2025,本科批,534,10108,
五邑大学,陕西,历史类,2025,本科批,533,10297,1
甘肃政法大学,陕西,历史类,2025,本科批,533,10108,
青岛科技大学,陕西,历史类,2025,本科批,531,10671,17
浙江传媒学院,陕西,历史类,2025,本科批,530,10835,
山东财经大学,陕西,历史类,2025,本科批,529,11027,
河南师范大学,陕西,历史类,2025,本科批,529,11027,
西南医科大学,陕西,历史类,2025,本科批,529,11027,
江苏师范大学,陕西,历史类,2025,本科批,528,11229,
安徽财经大学,陕西,历史类,2025,本科批,528,11229,27
西北政法大学,陕西,历史类,2025,本科批,528,11229,
山东政法学院,陕西,历史类,2025,本科批,527,11417,
华北水利水电大学,陕西,历史类,2025,本科批,527,11027,4
河北中医药大学,陕西,历史类,2025,本科批,526,11638,
四川警察学院,陕西,历史类,2025,本科批,526,11638,
中国劳动关系学院,陕西,历史类,2025,本科批,524,12009,
福建警察学院,陕西,历史类,2025,本科批,524,12009,
西南民族大学,陕西,历史类,2025,本科批,524,12009,11
重庆科技大学,陕西,历史类,2025,本科批,523,11638,5
东北石油大学,陕西,历史类,2025,本科批,519,13008,7
山东师范大学,陕西,历史类,2025,本科批,519,13008,
大连外国语大学,陕西,历史类,2025,本科批,518,13217,21
广西师范大学,陕西,历史类,2025,本科批,518,13217,
北京体育大学,陕西,历史类,2025,本科批,517,13424,
苏州科技大学,陕西,历史类,2025,本科批,517,13217,
沈阳大学,陕西,历史类,2025,本科批,516,13636,3
哈尔滨商业大学,陕西,历史类,2025,本科批,516,13636,
青岛理工大学,陕西,历史类,2025,本科批,516,13636,
中北大学,陕西,历史类,2025,本科批,515,13830,8
黑龙江大学,陕西,历史类,2025,本科批,514,14056,
湖北民族大学,陕西,历史类,2025,本科批,514,14056,
曲阜师范大学,陕西,历史类,2025,本科批,512,14462,
北华大学,陕西,历史类,2025,本科批,511,14683,6
中南林业科技大学,陕西,历史类,2025,本科批,511,14683,13
四川外国语大学,陕西,历史类,2025,本科批,511,14683,
天津职业技术师范大学,陕西,历史类,2025,本科批,509,15119,
福建江夏学院,陕西,历史类,2025,本科批,509,15119,
重庆理工大学,陕西,历史类,2025,本科批,509,15119,8
北方民族大学,陕西,历史类,2025,本科批,509,15119,
中华女子学院,陕西,历史类,2025,本科批,508,15341,16
海南大学,陕西,历史类,2025,本科批,508,15341,
安徽农业大学,陕西,历史类,2025,本科批,507,15560,4
山东航空学院,陕西,历史类,2025,本科批,507,15560,
山东理工大学,陕西,历史类,2025,本科批,506,15119,
青岛农业大学,陕西,历史类,2025,本科批,506,15835,2
黑龙江大学,陕西,历史类,2025,本科提前批,506,15835,
北京石油化工学院,陕西,历史类,2025,本科批,505,16038,
山西医科大学,陕西,历史类,2025,本科批,505,16038,2
