分数,位次,省份,年份,科类
272,171350,四川,2025,历史类
271,171532,四川,2025,历史类
270,171705,四川,2025,历史类
269,171889,四川,2025,历史类
268,172076,四川,2025,历史类
267,172217,四川,2025,历史类
266,172352,四川,2025,历史类
265,172501,四川,2025,历史类
264,172661,四川,2025,历史类
263,172794,四川,2025,历史类
262,172943,四川,2025,历史类
261,173091,四川,2025,历史类
260,173196,四川,2025,历史类
259,173327,四川,2025,历史类
258,173442,四川,2025,历史类
257,173562,四川,2025,历史类
256,173698,四川,2025,历史类
255,173807,四川,2025,历史类
254,173913,四川,2025,历史类
253,174019,四川,2025,历史类
252,174141,四川,2025,历史类
251,174251,四川,2025,历史类
250,174359,四川,2025,历史类
249,174450,四川,2025,历史类
248,174545,四川,2025,历史类
247,174623,四川,2025,历史类
246,174727,四川,2025,历史类
245,174816,四川,2025,历史类
244,174934,四川,2025,历史类
243,175029,四川,2025,历史类
242,175128,四川,2025,历史类
241,175221,四川,2025,历史类
240,175311,四川,2025,历史类
239,175386,四川,2025,历史类
238,175461,四川,2025,历史类
237,175542,四川,2025,历史类
236,175629,四川,2025,历史类
235,175705,四川,2025,历史类
234,175760,四川,2025,历史类
233,175825,四川,2025,历史类
232,175906,四川,2025,历史类
231,175983,四川,2025,历史类
230,176038,四川,2025,历史类
229,176107,四川,2025,历史类
228,176174,四川,2025,历史类
227,176234,四川,2025,历史类
226,176303,四川,2025,历史类
225,176367,四川,2025,历史类
224,176419,四川,2025,历史类
223,176476,四川,2025,历史类
222,176514,四川,2025,历史类
221,176575,四川,2025,历史类
220,176619,四川,2025,历史类
219,176672,四川,2025,历史类
218,176717,四川,2025,历史类
217,176769,四川,2025,历史类
216,176816,四川,2025,历史类
215,176868,四川,2025,历史类
214,176909,四川,2025,历史类
213,176949,四川,2025,历史类
212,176979,四川,2025,历史类
211,177015,四川,2025,历史类
210,177048,四川,2025,历史类
209,177084,四川,2025,历史类
208,177127,四川,2025,历史类
207,177160,四川,2025,历史类
206,177199,四川,2025,历史类
205,177227,四川,2025,历史类
204,177249,四川,2025,历史类
203,177281,四川,2025,历史类
202,177305,四川,2025,历史类
201,177329,四川,2025,历史类
200,177349,四川,2025,历史类
199,177363,四川,2025,历史类
198,177382,四川,2025,历史类
197,177407,四川,2025,历史类
196,177427,四川,2025,历史类
195,177451,四川,2025,历史类
194,177477,四川,2025,历史类
193,177500,四川,2025,历史类
192,177519,四川,2025,历史类
191,177550,四川,2025,历史类
190,177562,四川,2025,历史类
189,177578,四川,2025,历史类
188,177595,四川,2025,历史类
187,177615,四川,2025,历史类
186,177629,四川,2025,历史类
185,177645,四川,2025,历史类
184,177660,四川,2025,历史类
183,177674,四川,2025,历史类
