分数,位次,省份,年份,科类
285,202812,河北,2025,历史类
284,203341,河北,2025,历史类
283,203831,河北,2025,历史类
282,204314,河北,2025,历史类
281,204820,河北,2025,历史类
280,205309,河北,2025,历史类
279,205774,河北,2025,历史类
278,206311,河北,2025,历史类
277,206765,河北,2025,历史类
276,207248,河北,2025,历史类
275,207738,河北,2025,历史类
274,208226,河北,2025,历史类
273,208712,河北,2025,历史类
272,209214,河北,2025,历史类
271,209671,河北,2025,历史类
270,210140,河北,2025,历史类
269,210612,河北,2025,历史类
268,211076,河北,2025,历史类
267,211522,河北,2025,历史类
266,212014,河北,2025,历史类
265,212494,河北,2025,历史类
264,212948,河北,2025,历史类
263,213409,河北,2025,历史类
262,213875,河北,2025,历史类
261,214347,河北,2025,历史类
260,214808,河北,2025,历史类
259,215266,河北,2025,历史类
258,215727,河北,2025,历史类
257,216171,河北,2025,历史类
256,216611,河北,2025,历史类
255,217068,河北,2025,历史类
254,217504,河北,2025,历史类
253,217955,河北,2025,历史类
252,218353,河北,2025,历史类
251,218804,河北,2025,历史类
250,219273,河北,2025,历史类
249,219741,河北,2025,历史类
248,220162,河北,2025,历史类
247,220583,河北,2025,历史类
246,221031,河北,2025,历史类
245,221451,河北,2025,历史类
244,221862,河北,2025,历史类
243,222298,河北,2025,历史类
242,222677,河北,2025,历史类
241,223119,河北,2025,历史类
240,223533,河北,2025,历史类
239,223939,河北,2025,历史类
238,224360,河北,2025,历史类
237,224795,河北,2025,历史类
236,225183,河北,2025,历史类
235,225554,河北,2025,历史类
234,225917,河北,2025,历史类
233,226288,河北,2025,历史类
232,226670,河北,2025,历史类
231,227047,河北,2025,历史类
230,227385,河北,2025,历史类
229,227792,河北,2025,历史类
228,228175,河北,2025,历史类
227,228570,河北,2025,历史类
226,228917,河北,2025,历史类
225,229303,河北,2025,历史类
224,229705,河北,2025,历史类
223,230046,河北,2025,历史类
222,230398,河北,2025,历史类
221,230703,河北,2025,历史类
220,231020,河北,2025,历史类
219,231363,河北,2025,历史类
218,231667,河北,2025,历史类
217,231971,河北,2025,历史类
216,232264,河北,2025,历史类
215,232558,河北,2025,历史类
214,232849,河北,2025,历史类
213,233156,河北,2025,历史类
212,233451,河北,2025,历史类
211,233748,河北,2025,历史类
210,234008,河北,2025,历史类
209,234284,河北,2025,历史类
208,234558,河北,2025,历史类
207,234808,河北,2025,历史类
206,235042,河北,2025,历史类
205,235299,河北,2025,历史类
204,235534,河北,2025,历史类
203,235775,河北,2025,历史类
202,236029,河北,2025,历史类
201,236271,河北,2025,历史类
200,236503,河北,2025,历史类
199,236735,河北,2025,历史类
198,236957,河北,2025,历史类
197,237178,河北,2025,历史类
196,237391,河北,2025,历史类
195,237593,河北,2025,历史类
194,237778,河北,2025,历史类
193,237967,河北,2025,历史类
192,238164,河北,2025,历史类
191,238353,河北,2025,历史类
190,238530,河北,2025,历史类
189,238723,河北,2025,历史类
188,238895,河北,2025,历史类
187,239067,河北,2025,历史类
186,239273,河北,2025,历史类
185,239426,河北,2025,历史类
184,239574,河北,2025,历史类
183,239721,河北,2025,历史类
182,239866,河北,2025,历史类
181,240023,河北,2025,历史类
180,240196,河北,2025,历史类
179,240310,河北,2025,历史类
178,240465,河北,2025,历史类
177,240610,河北,2025,历史类
176,240757,河北,2025,历史类
175,240887,河北,2025,历史类
174,241018,河北,2025,历史类
173,241151,河北,2025,历史类
172,241300,河北,2025,历史类
171,241414,河北,2025,历史类
170,241522,河北,2025,历史类
169,241646,河北,2025,历史类
168,241758,河北,2025,历史类
167,241858,河北,2025,历史类
166,241954,河北,2025,历史类
165,242067,河北,2025,历史类
164,242162,河北,2025,历史类
163,242257,河北,2025,历史类
162,242353,河北,2025,历史类
161,242425,河北,2025,历史类
160,242503,河北,2025,历史类
159,242579,河北,2025,历史类
158,242658,河北,2025,历史类
157,242740,河北,2025,历史类
156,242828,河北,2025,历史类
155,242909,河北,2025,历史类
154,242999,河北,2025,历史类
