分数,位次,省份,年份,科类
286,52128,辽宁,2025,历史类
285,52227,辽宁,2025,历史类
284,52318,辽宁,2025,历史类
283,52410,辽宁,2025,历史类
282,52507,辽宁,2025,历史类
281,52590,辽宁,2025,历史类
280,52686,辽宁,2025,历史类
279,52771,辽宁,2025,历史类
278,52849,辽宁,2025,历史类
277,52930,辽宁,2025,历史类
276,53014,辽宁,2025,历史类
275,53099,辽宁,2025,历史类
274,53181,辽宁,2025,历史类
273,53253,辽宁,2025,历史类
272,53322,辽宁,2025,历史类
271,53414,辽宁,2025,历史类
270,53486,辽宁,2025,历史类
269,53563,辽宁,2025,历史类
268,53633,辽宁,2025,历史类
267,53699,辽宁,2025,历史类
266,53764,辽宁,2025,历史类
265,53828,辽宁,2025,历史类
264,53897,辽宁,2025,历史类
263,53959,辽宁,2025,历史类
262,54026,辽宁,2025,历史类
261,54094,辽宁,2025,历史类
260,54170,辽宁,2025,历史类
259,54243,辽宁,2025,历史类
258,54306,辽宁,2025,历史类
257,54364,辽宁,2025,历史类
256,54433,辽宁,2025,历史类
255,54484,辽宁,2025,历史类
254,54542,辽宁,2025,历史类
253,54593,辽宁,2025,历史类
252,54645,辽宁,2025,历史类
251,54704,辽宁,2025,历史类
250,54741,辽宁,2025,历史类
249,54790,辽宁,2025,历史类
248,54827,辽宁,2025,历史类
247,54870,辽宁,2025,历史类
246,54918,辽宁,2025,历史类
245,54958,辽宁,2025,历史类
244,55007,辽宁,2025,历史类
243,55039,辽宁,2025,历史类
242,55072,辽宁,2025,历史类
241,55105,辽宁,2025,历史类
240,55146,辽宁,2025,历史类
239,55185,辽宁,2025,历史类
238,55226,辽宁,2025,历史类
237,55269,辽宁,2025,历史类
236,55308,辽宁,2025,历史类
235,55349,辽宁,2025,历史类
234,55395,辽宁,2025,历史类
233,55420,辽宁,2025,历史类
232,55443,辽宁,2025,历史类
231,55470,辽宁,2025,历史类
230,55496,辽宁,2025,历史类
229,55526,辽宁,2025,历史类
228,55560,辽宁,2025,历史类
227,55593,辽宁,2025,历史类
226,55616,辽宁,2025,历史类
225,55645,辽宁,2025,历史类
224,55668,辽宁,2025,历史类
