分数,位次,省份,年份,科类
280,42158,宁夏,2025,物理类
279,42233,宁夏,2025,物理类
278,42290,宁夏,2025,物理类
277,42350,宁夏,2025,物理类
276,42435,宁夏,2025,物理类
275,42491,宁夏,2025,物理类
274,42551,宁夏,2025,物理类
273,42619,宁夏,2025,物理类
272,42677,宁夏,2025,物理类
271,42738,宁夏,2025,物理类
270,42810,宁夏,2025,物理类
269,42858,宁夏,2025,物理类
268,42914,宁夏,2025,物理类
267,42959,宁夏,2025,物理类
266,43021,宁夏,2025,物理类
265,43078,宁夏,2025,物理类
264,43125,宁夏,2025,物理类
263,43183,宁夏,2025,物理类
262,43223,宁夏,2025,物理类
261,43260,宁夏,2025,物理类
260,43305,宁夏,2025,物理类
259,43352,宁夏,2025,物理类
258,43394,宁夏,2025,物理类
257,43441,宁夏,2025,物理类
256,43477,宁夏,2025,物理类
255,43516,宁夏,2025,物理类
254,43560,宁夏,2025,物理类
253,43594,宁夏,2025,物理类
252,43620,宁夏,2025,物理类
251,43651,宁夏,2025,物理类
250,43682,宁夏,2025,物理类
249,43714,宁夏,2025,物理类
248,43741,宁夏,2025,物理类
247,43766,宁夏,2025,物理类
246,43795,宁夏,2025,物理类
245,43824,宁夏,2025,物理类
244,43845,宁夏,2025,物理类
243,43868,宁夏,2025,物理类
242,43897,宁夏,2025,物理类
241,43912,宁夏,2025,物理类
240,43941,宁夏,2025,物理类
239,43966,宁夏,2025,物理类
238,43987,宁夏,2025,物理类
237,44010,宁夏,2025,物理类
236,44027,宁夏,2025,物理类
235,44048,宁夏,2025,物理类
234,44064,宁夏,2025,物理类
233,44081,宁夏,2025,物理类
232,44092,宁夏,2025,物理类
231,44108,宁夏,2025,物理类
230,44131,宁夏,2025,物理类
229,44149,宁夏,2025,物理类
228,44164,宁夏,2025,物理类
227,44183,宁夏,2025,物理类
226,44197,宁夏,2025,物理类
225,44212,宁夏,2025,物理类
224,44227,宁夏,2025,物理类
223,44237,宁夏,2025,物理类
222,44245,宁夏,2025,物理类
221,44256,宁夏,2025,物理类
220,44264,宁夏,2025,物理类
219,44272,宁夏,2025,物理类
218,44286,宁夏,2025,物理类
217,44296,宁夏,2025,物理类
216,44302,宁夏,2025,物理类
215,44313,宁夏,2025,物理类
214,44323,宁夏,2025,物理类
213,44332,宁夏,2025,物理类
212,44338,宁夏,2025,物理类
211,44343,宁夏,2025,物理类
210,44351,宁夏,2025,物理类
209,44354,宁夏,2025,物理类
208,44362,宁夏,2025,物理类
207,44366,宁夏,2025,物理类
206,44370,宁夏,2025,物理类
205,44374,宁夏,2025,物理类
204,44377,宁夏,2025,物理类
203,44382,宁夏,2025,物理类
202,44386,宁夏,2025,物理类
201,44390,宁夏,2025,物理类
200,44392,宁夏,2025,物理类
199,44398,宁夏,2025,物理类
198,44399,宁夏,2025,物理类
197,44405,宁夏,2025,物理类
196,44414,宁夏,2025,物理类
195,44419,宁夏,2025,物理类
194,44426,宁夏,2025,物理类
193,44428,宁夏,2025,物理类
192,44429,宁夏,2025,物理类
191,44433,宁夏,2025,物理类
190,44436,宁夏,2025,物理类
189,44438,宁夏,2025,物理类
188,44442,宁夏,2025,物理类
187,44442,宁夏,2025,物理类
186,44443,宁夏,2025,物理类
185,44443,宁夏,2025,物理类
184,44445,宁夏,2025,物理类
183,44447,宁夏,2025,物理类
182,44450,宁夏,2025,物理类
181,44452,宁夏,2025,物理类
180,44454,宁夏,2025,物理类
179,44456,宁夏,2025,物理类
178,44457,宁夏,2025,物理类
177,44457,宁夏,2025,物理类
176,44459,宁夏,2025,物理类
175,44459,宁夏,2025,物理类
174,44460,宁夏,2025,物理类
173,44462,宁夏,2025,物理类
172,44463,宁夏,2025,物理类
171,44464,宁夏,2025,物理类
170,44466,宁夏,2025,物理类
169,44468,宁夏,2025,物理类
168,44469,宁夏,2025,物理类
167,44470,宁夏,2025,物理类
166,44472,宁夏,2025,物理类
165,44472,宁夏,2025,物理类
164,44473,宁夏,2025,物理类
163,44475,宁夏,2025,物理类
162,44475,宁夏,2025,物理类
161,44476,宁夏,2025,物理类
160,44477,宁夏,2025,物理类
159,44479,宁夏,2025,物理类
158,44481,宁夏,2025,物理类
157,44483,宁夏,2025,物理类
156,44485,宁夏,2025,物理类
155,44485,宁夏,2025,物理类
154,44487,宁夏,2025,物理类
153,44488,宁夏,2025,物理类
152,44489,宁夏,2025,物理类
151,44491,宁夏,2025,物理类
150,44491,宁夏,2025,物理类
