院校名称,省份,科类,年份,批次,最低分,最低位次,招生计划
北京联合大学,四川,历史类,2025,本科批B段,564,13960,
江苏师范大学,四川,历史类,2025,本科批B段,564,14328,
宁波大学,四川,历史类,2025,本科批B段,564,14328,
贵州大学,四川,历史类,2025,本科批B段,564,14328,
杭州师范大学,四川,历史类,2025,本科批B段,563,14706,6
济南大学,四川,历史类,2025,本科批B段,563,14706,
五邑大学,四川,历史类,2025,本科批B段,563,14706,2
西北政法大学,四川,历史类,2025,本科批B段,563,14706,
中央美术学院,四川,历史类,2025,本科批B段,563,14706,
常州大学,四川,历史类,2025,本科批B段,562,15119,25
安徽财经大学,四川,历史类,2025,本科批B段,562,15119,23
重庆师范大学,四川,历史类,2025,本科批B段,562,15119,
河北师范大学,四川,历史类,2025,本科批B段,561,15499,22
上海海洋大学,四川,历史类,2025,本科批B段,561,15499,
天津美术学院,四川,历史类,2025,本科批B段,560,15902,
东华理工大学,四川,历史类,2025,本科批B段,560,15902,
中国劳动关系学院,四川,历史类,2025,本科批B段,560,15902,
燕山大学,四川,历史类,2025,本科批B段,559,16279,19
中华女子学院,四川,历史类,2025,本科批B段,558,16718,26
昆明理工大学,四川,历史类,2025,本科批B段,558,16718,
河北中医药大学,四川,历史类,2025,本科批B段,557,17142,
大连外国语大学,四川,历史类,2025,本科批B段,557,17142,23
重庆科技大学,四川,历史类,2025,本科批B段,557,17142,28
江苏科技大学,四川,历史类,2025,本科批B段,556,17556,13
安徽师范大学,四川,历史类,2025,本科批B段,556,17556,
云南中医药大学,四川,历史类,2025,本科批B段,556,17556,2
石家庄铁道大学,四川,历史类,2025,本科批B段,555,17967,
浙江传媒学院,四川,历史类,2025,本科批B段,555,17967,
湖北师范大学,四川,历史类,2025,本科批B段,555,17967,
甘肃政法大学,四川,历史类,2025,本科批B段,555,17967,
黑龙江大学,四川,历史类,2025,本科提前批B段,555,17967,
浙江外国语学院,四川,历史类,2025,本科批B段,554,18375,39
西南林业大学,四川,历史类,2025,本科批B段,554,18375,10
浙江科技大学,四川,历史类,2025,本科批B段,553,18797,3
江西理工大学,四川,历史类,2025,本科批B段,553,18797,8
聊城大学,四川,历史类,2025,本科批B段,553,18797,
重庆医科大学,四川,历史类,2025,本科批B段,553,18797,
重庆理工大学,四川,历史类,2025,本科批B段,553,18797,82
中国民用航空飞行学院,四川,历史类,2025,本科批B段,552,19276,23
山东政法学院,四川,历史类,2025,本科批B段,552,19276,
青岛理工大学,四川,历史类,2025,本科批B段,552,19276,
中南林业科技大学,四川,历史类,2025,本科批B段,552,19276,19
海南医科大学,四川,历史类,2025,本科批B段,552,19276,
贵州财经大学,四川,历史类,2025,本科批B段,552,19276,
重庆中医药学院,四川,历史类,2025,本科批B段,552,19276,42
首都体育学院,四川,历史类,2025,本科批B段,551,19685,
中北大学,四川,历史类,2025,本科批B段,551,18797,7
上海第二工业大学,四川,历史类,2025,本科批B段,551,19685,
山东师范大学,四川,历史类,2025,本科批B段,551,19685,
南京工程学院,四川,历史类,2025,本科批B段,550,20096,
河南大学,四川,历史类,2025,本科批B段,550,20096,
