分数,位次,省份,年份,科类
384,51262,重庆,2025,历史类
383,51518,重庆,2025,历史类
382,51784,重庆,2025,历史类
381,52038,重庆,2025,历史类
380,52329,重庆,2025,历史类
379,52587,重庆,2025,历史类
378,52846,重庆,2025,历史类
377,53097,重庆,2025,历史类
376,53392,重庆,2025,历史类
375,53669,重庆,2025,历史类
374,53906,重庆,2025,历史类
373,54168,重庆,2025,历史类
372,54426,重庆,2025,历史类
371,54687,重庆,2025,历史类
370,54973,重庆,2025,历史类
369,55229,重庆,2025,历史类
368,55516,重庆,2025,历史类
367,55782,重庆,2025,历史类
366,56025,重庆,2025,历史类
365,56302,重庆,2025,历史类
364,56564,重庆,2025,历史类
363,56812,重庆,2025,历史类
362,57053,重庆,2025,历史类
361,57321,重庆,2025,历史类
360,57575,重庆,2025,历史类
359,57841,重庆,2025,历史类
358,58122,重庆,2025,历史类
357,58373,重庆,2025,历史类
356,58625,重庆,2025,历史类
355,58862,重庆,2025,历史类
354,59110,重庆,2025,历史类
353,59335,重庆,2025,历史类
352,59576,重庆,2025,历史类
351,59816,重庆,2025,历史类
350,60018,重庆,2025,历史类
349,60253,重庆,2025,历史类
348,60477,重庆,2025,历史类
347,60698,重庆,2025,历史类
346,60903,重庆,2025,历史类
345,61138,重庆,2025,历史类
344,61352,重庆,2025,历史类
343,61580,重庆,2025,历史类
342,61793,重庆,2025,历史类
341,62004,重庆,2025,历史类
340,62215,重庆,2025,历史类
339,62427,重庆,2025,历史类
338,62662,重庆,2025,历史类
337,62855,重庆,2025,历史类
336,63052,重庆,2025,历史类
335,63242,重庆,2025,历史类
334,63427,重庆,2025,历史类
333,63617,重庆,2025,历史类
332,63802,重庆,2025,历史类
331,64006,重庆,2025,历史类
330,64180,重庆,2025,历史类
329,64368,重庆,2025,历史类
328,64530,重庆,2025,历史类
327,64693,重庆,2025,历史类
326,64889,重庆,2025,历史类
325,65052,重庆,2025,历史类
324,65225,重庆,2025,历史类
323,65381,重庆,2025,历史类
322,65543,重庆,2025,历史类
321,65685,重庆,2025,历史类
320,65861,重庆,2025,历史类
319,66026,重庆,2025,历史类
318,66189,重庆,2025,历史类
317,66347,重庆,2025,历史类
