院校名称,省份,科类,年份,批次,最低分,最低位次,招生计划
中国消防救援学院,新疆,历史类,2025,本科提前批,482,,
延边大学,新疆,历史类,2025,本科一批,481,,
上海海洋大学,新疆,历史类,2025,本科一批,481,2687,
上海政法学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科一批次,479,,
北京邮电大学,新疆,历史类,2025,本科一批,479,,2
东北林业大学,新疆,历史类,2025,本科一批,476,2893,
武汉科技大学,新疆,历史类,2025,本科一批,476,,
浙江师范大学,新疆,历史类,2025,本科一批,476,2893,7
上海师范大学,新疆,历史类,2025,本科一批,475,,
贵州大学,新疆,历史类,2025,本科一批,475,2935,
南京工业大学,新疆,历史类,2025,本科一批,473,3016,2
河北大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科一批次,472,,
苏州科技大学,新疆,历史类,2025,本科一批,472,3067,
黑龙江大学,新疆,历史类,2025,本科一批,471,2979,
扬州大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科一批次,470,,
南京邮电大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科一批次,470,3185,
天津工业大学,新疆,历史类,2025,本科一批,470,3185,10
西南民族大学,新疆,历史类,2025,本科一批,469,3232,67
常州大学,新疆,历史类,2025,本科一批,468,3278,7
南京信息工程大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科一批次,467,,
南京信息工程大学,新疆,历史类,2025,本科一批,467,3332,13
南京中医药大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科一批次,466,,
华侨大学,新疆,历史类,2025,本科一批,466,3376,
长沙理工大学,新疆,历史类,2025,本科一批,465,3419,
东华理工大学,新疆,历史类,2025,本科一批,463,3512,
扬州大学,新疆,历史类,2025,本科一批,463,3512,14
重庆工商大学,新疆,历史类,2025,本科一批,462,3553,
五邑大学,新疆,历史类,2025,本科二批,462,3553,1
湖南师范大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科一批次,461,,
西安邮电大学,新疆,历史类,2025,本科一批,461,3592,
大连民族大学,新疆,历史类,2025,本科一批,461,3419,
宁波大学,新疆,历史类,2025,本科一批,460,3639,
北京建筑大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科一批次,459,,
上海理工大学,新疆,历史类,2025,本科一批,459,,
浙江理工大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科一批次,458,,
石河子大学,新疆,历史类,2025,本科一批,458,3739,117
大连外国语大学,新疆,历史类,2025,本科一批,457,3792,20
华东政法大学,新疆,历史类,2025,本科一批,457,3792,
福建农林大学,新疆,历史类,2025,本科一批,457,3792,9
中北大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科一批次,456,,
